date,temperature,humidity,light,soil,air
2019/10/24 16:21:59,9.00,50.00,221.00,73,978
2019/10/24 16:22:0,9.00,50.00,192.00,73,978
2019/10/24 16:22:1,9.00,50.00,313.00,73,978
2019/10/24 16:22:1,9.00,50.00,238.00,73,978
2019/10/24 16:22:2,9.00,50.00,238.00,73,979
2019/10/24 16:22:3,9.00,50.00,242.00,73,979
2019/10/24 16:22:3,9.00,50.00,275.00,73,978
2019/10/24 16:22:4,9.00,50.00,369.00,73,979
2019/10/24 16:22:5,9.00,50.00,334.00,73,978
2019/10/24 16:22:5,9.00,50.00,263.00,73,978
2019/10/24 16:22:6,9.00,50.00,407.00,73,978
2019/10/24 16:22:7,9.00,50.00,276.00,73,975
2019/10/24 16:22:7,9.00,50.00,297.00,73,976
2019/10/24 16:22:8,9.00,50.00,254.00,73,978
2019/10/24 16:22:8,10.00,50.00,216.00,73,981
2019/10/24 16:22:9,10.00,50.00,149.00,73,980
2019/10/24 16:22:10,10.00,50.00,191.00,73,978
2019/10/24 16:22:10,10.00,50.00,204.00,73,977
2019/10/24 16:22:11,9.00,50.00,270.00,73,974
2019/10/24 16:22:12,9.00,50.00,270.00,71,973
2019/10/24 16:22:12,9.00,50.00,294.00,72,974
2019/10/24 16:22:13,9.00,50.00,281.00,72,976
2019/10/24 16:22:14,9.00,50.00,414.00,73,977
2019/10/24 16:22:14,9.00,50.00,514.00,73,978
2019/10/24 16:22:15,9.00,50.00,470.00,73,978
2019/10/24 16:22:16,9.00,50.00,391.00,73,978
2019/10/24 16:22:16,9.00,50.00,237.00,73,978
2019/10/24 16:22:17,9.00,50.00,169.00,73,978
2019/10/24 16:22:18,9.00,50.00,204.00,73,977
2019/10/24 16:22:18,9.00,50.00,330.00,73,977
2019/10/24 16:22:19,9.00,50.00,200.00,73,978
2019/10/24 16:22:19,9.00,50.00,247.00,73,978
2019/10/24 16:22:20,9.00,50.00,285.00,73,979
2019/10/24 16:22:21,9.00,50.00,268.00,73,979
2019/10/24 16:22:21,9.00,50.00,310.00,73,977
2019/10/24 16:22:22,9.00,50.00,298.00,73,974
